"","building_code","file_name","total_people_pictured","men_count_final","women_count_final","ambig_count_final"
"554",4,"IMG_2903","1",1,0,0
"555",4,"IMG_2903","1",1,0,0
"556",4,"IMG_2903","1",1,0,0
"557",4,"IMG_2903","1",0,1,0
"558",4,"IMG_2903","1",1,0,0
"559",4,"IMG_2903","1",0,1,0
"560",4,"IMG_2903","1",0,1,0
"561",4,"IMG_2903","1",1,0,0
"562",4,"IMG_2903","1",1,0,0
"563",4,"IMG_2903","1",1,0,0
"564",4,"IMG_2903","1",1,0,0
"565",4,"IMG_2903","1",1,0,0
"566",4,"IMG_2903","1",1,0,0
"567",4,"IMG_2903","1",1,0,0
"568",4,"IMG_2903","1",0,1,0
"569",4,"IMG_2903","1",1,0,0
"570",4,"IMG_2903","1",1,0,0
"571",4,"IMG_2903","1",1,0,0
"572",4,"IMG_2903","1",1,0,0
"573",4,"IMG_2903","1",1,0,0
"574",4,"IMG_2903","1",1,0,0
"575",4,"IMG_2903","1",0,1,0
"576",4,"IMG_2903","1",0,1,0
"577",4,"IMG_2910","1",0,1,0
"578",4,"IMG_4504","1",1,0,0
"579",4,"IMG_4504","1",1,0,0
"580",4,"IMG_4504","1",0,1,0
"581",4,"IMG_4504","1",1,0,0
"582",4,"IMG_4504","1",0,1,0
"583",4,"IMG_4504","1",0,1,0
"584",4,"IMG_4504","1",1,0,0
"585",4,"IMG_4504","1",1,0,0
"586",4,"IMG_4504","1",1,0,0
"587",4,"IMG_4504","1",0,1,0
"588",4,"IMG_4504","1",1,0,0
"589",4,"IMG_4504","1",1,0,0
"590",4,"IMG_4504","1",1,0,0
"591",4,"IMG_4504","1",1,0,0
"592",4,"IMG_4504","1",1,0,0
"593",4,"IMG_4504","1",1,0,0
"594",4,"IMG_4504","1",0,1,0
"595",4,"IMG_4504","1",1,0,0
"596",4,"IMG_4504","1",1,0,0
"597",4,"IMG_4504","1",0,1,0
"598",4,"IMG_4504","1",0,1,0
"599",4,"IMG_4504","1",1,0,0
"600",4,"IMG_4504","1",1,0,0
"601",4,"IMG_4504","1",1,0,0
"602",4,"IMG_4504","1",1,0,0
"603",4,"IMG_4797","2",2,0,0
"604",4,"IMG_4797","1",0,1,0
"605",4,"IMG_4797","2",1,0,0
"606",4,"IMG_4797","3",3,0,0
"607",4,"IMG_4797","1",1,0,0
"608",4,"IMG_5845","1",0,1,0
"609",4,"IMG_6056","1",1,0,0
"610",4,"IMG_6056","1",0,1,0
"611",4,"IMG_7126","5",1,3,5
"612",4,"IMG_7141","1",1,0,0
"613",4,"IMG_7141","1",1,0,0
"614",4,"IMG_7141","1",1,0,0
"615",4,"IMG_7141","1",1,0,0
"616",4,"IMG_7141","4",3,1,0
"617",4,"IMG_7141","7",0,7,0
"618",4,"IMG_7141","1",1,0,0
"619",4,"IMG_7141","1",1,0,0
"620",4,"IMG_7959","1",0,1,0
"621",4,"IMG_7959","2",1,1,0
"622",4,"IMG_7959","1",1,0,0
"623",4,"IMG_8346","1",1,0,0
"624",4,"IMG_8346","1",1,0,0
"625",4,"IMG_8346","1",1,0,0
"626",4,"IMG_8346","1",1,0,0
"627",4,"IMG_8346","1",1,0,0
"628",4,"IMG_8346","1",1,0,0
"629",4,"IMG_8346","1",1,0,0
"630",4,"IMG_8346","1",1,0,0
"631",4,"IMG_8346","1",1,0,0
"632",4,"IMG_8346","1",1,0,0
"633",4,"IMG_8346","1",1,0,0
"634",4,"IMG_8346","1",1,0,0
"635",4,"IMG_8346","1",1,0,0
"636",4,"IMG_8346","1",1,0,0
"637",4,"IMG_8346","1",1,0,0
"638",4,"IMG_8346","1",1,0,0
"639",4,"IMG_8346","1",1,0,0
"640",4,"IMG_8346","1",1,0,0
"641",4,"IMG_8346","1",1,0,0
"642",4,"IMG_8346","1",1,0,0
"643",4,"IMG_8346","1",1,0,0
"644",4,"IMG_8346","1",1,0,0
"645",4,"IMG_8346","1",1,0,0
"646",4,"IMG_8346","1",1,0,0
"647",4,"IMG_8346","1",1,0,0
"648",4,"IMG_8346","1",0,1,0
"649",4,"IMG_8346","1",1,0,0
"650",4,"IMG_8346","1",1,0,0
"651",4,"IMG_8346","1",1,0,0
"652",4,"IMG_8346","1",1,0,0
"653",4,"IMG_8397","1",1,0,0
"654",4,"IMG_8397","1",1,0,0
"655",4,"IMG_8569","1",0,1,0
"656",4,"IMG_8569","1",1,0,0
"657",4,"IMG_8569","1",1,0,0
"658",4,"IMG_8569","1",1,0,0
"659",4,"IMG_8577","1",1,0,0
"660",4,"IMG_8577","1",1,0,0
"661",4,"IMG_8577","1",1,0,0
"662",4,"IMG_8967","1",1,0,0
"663",4,"IMG_8967","1",1,0,0
"664",4,"IMG_8967","1",1,0,0
"665",4,"IMG_8967","1",1,0,0
"666",4,"IMG_8967","1",0,1,0
"667",4,"IMG_8967","1",1,0,0
"668",4,"IMG_8967","1",1,0,0
"669",4,"IMG_8967","1",1,0,0
"670",4,"IMG_8967","1",1,0,0
"671",4,"IMG_8967","1",0,1,0
"672",4,"IMG_8967","1",1,0,0
"673",4,"IMG_8967","1",1,0,0
"674",4,"IMG_8967","1",1,0,0
"675",4,"IMG_8967","1",1,0,0
"676",4,"IMG_8967","1",1,0,0
"677",4,"IMG_8967","1",1,0,0
"678",4,"IMG_8967","1",1,0,0
"679",4,"IMG_8967","1",1,0,0
"680",4,"IMG_8967","1",1,0,0
"681",4,"IMG_8967","1",1,0,0
"682",4,"IMG_8967","1",1,0,0
"683",4,"IMG_8967","1",1,0,0
"684",4,"IMG_8967","1",1,0,0
"685",4,"IMG_8967","1",1,0,0
"686",4,"IMG_8967","1",1,0,0
"687",4,"IMG_8967","1",1,0,0
"688",4,"IMG_8967","1",0,1,0
"689",4,"IMG_8967","1",1,0,0
"690",4,"IMG_8967","1",1,0,0
"691",4,"IMG_8967","1",1,0,0
"692",4,"IMG_9180","1",1,0,0
"693",4,"IMG_9180","1",1,0,0
"694",4,"IMG_9180","1",1,0,0
"695",4,"IMG_9180","1",1,0,0
"696",4,"IMG_9180","1",1,0,0
"697",4,"IMG_9180","1",0,1,0
"698",4,"IMG_9180","1",1,0,0
"699",4,"IMG_9180","1",1,0,0
"700",4,"IMG_9180","1",1,0,0
"701",4,"IMG_9180","1",1,0,0
"702",4,"IMG_9180","1",1,0,0
"703",4,"IMG_9180","1",1,0,0
"704",4,"IMG_9180","1",1,0,0
"705",4,"IMG_9180","1",0,1,0
"706",4,"IMG_9252","4",1,0,0
"707",4,"IMG_9252","1",1,0,0
"708",4,"IMG_9252","1",1,0,0
"709",4,"IMG_9252","1",1,0,0
"710",4,"IMG_9252","1",1,0,0
"711",4,"IMG_9252","1",1,0,0
"712",5,"IMG_0002","1",1,0,0
"713",5,"IMG_0020","14",10,4,0
"714",5,"IMG_0001","1",0,1,0
"715",5,"IMG_0002","1",1,0,0
"716",5,"IMG_0003","26",20,6,0
"717",5,"IMG_0041","1",1,0,0
"718",5,"IMG_0042","~112",68,29,15
"719",6,"IMG_3430","1",1,0,0
"720",6,"IMG_3430","1",1,0,0
"721",6,"IMG_3430","1",1,0,0
"722",6,"IMG_3430","1",1,0,0
"723",6,"IMG_3431","1",1,0,0
"724",6,"IMG_3431","1",0,1,0
"725",6,"IMG_3432","1",1,0,0
"726",6,"IMG_3432","1",1,0,0
"727",6,"IMG_3433","1",1,0,0
"728",6,"IMG_3434","1",1,0,0
"729",6,"IMG_3435","1",1,0,0
"730",6,"IMG_3435","1",1,0,0
"731",6,"IMG_3438","1",1,0,0
"732",6,"IMG_3439","1",1,0,0
"733",6,"IMG_3440","1",1,0,0
"734",6,"IMG_3441","1",1,0,0
"735",6,"IMG_3441","1",1,0,0
"736",6,"IMG_3441","1",1,0,0
"737",6,"IMG_3441","1",1,0,0
"738",6,"IMG_3442","1",1,0,0
"739",6,"IMG_3442","1",1,0,0
"740",6,"IMG_3442","1",0,1,0
"741",6,"IMG_3442","1",0,1,0
"742",6,"IMG_3443","1",1,0,0
"743",6,"IMG_3444","1",1,0,0
"744",6,"IMG_3445","1",1,0,0
"745",6,"IMG_3446","1",1,0,0
"746",6,"IMG_3447","1",1,0,0
"747",6,"IMG_3448","1",0,1,0
"748",6,"IMG_3448","1",1,0,0
"749",6,"IMG_3449","1",1,0,0
"750",6,"IMG_3449","1",1,0,0
"751",6,"IMG_3450","1",1,0,0
"752",6,"IMG_3451","1",1,0,0
"753",6,"IMG_3452","1",1,0,0
"754",6,"IMG_3454","1",1,0,0
"755",6,"IMG_3454","1",1,0,0
"756",6,"IMG_3454","1",1,0,0
"757",6,"IMG_3454","1",1,0,0
"758",6,"IMG_3454","1",1,0,0
"759",6,"IMG_3454","1",1,0,0
"760",6,"IMG_3454","1",1,0,0
"761",6,"IMG_3454","1",0,1,0
"762",6,"IMG_3454","1",1,0,0
"763",6,"IMG_3454","1",0,1,0
"764",6,"IMG_3454","1",1,0,0
"765",6,"IMG_3454","1",1,0,0
"766",6,"IMG_3460","1",1,0,0
"767",6,"IMG_3462","1",1,0,0
"768",6,"IMG_3463","1",1,0,0
"769",6,"IMG_3464","1",1,0,0
"770",6,"IMG_3465","1",1,0,0
"771",6,"IMG_3465","1",1,0,0
"772",6,"IMG_3466","1",1,0,0
"773",6,"IMG_3466","1",1,0,0
"774",6,"IMG_3467","1",1,0,0
"775",6,"IMG_3467","1",1,0,0
"776",6,"IMG_3468","1",1,0,0
"777",6,"IMG_3468","1",1,0,0
"778",6,"IMG_3469","1",1,0,0
"779",6,"IMG_3469","1",0,1,0
"780",6,"IMG_3470","1",1,0,0
"781",6,"IMG_3470","1",1,0,0
"782",6,"IMG_3471","1",1,0,0
"783",6,"IMG_3471","1",1,0,0
"784",6,"IMG_3472","1",1,0,0
"785",6,"IMG_3472","1",1,0,0
"786",6,"IMG_3473","1",1,0,0
"787",6,"IMG_3473","1",1,0,0
"788",6,"IMG_3474","1",1,0,0
"789",6,"IMG_3474","1",1,0,0
"790",6,"IMG_3475","1",1,0,0
"791",6,"IMG_3475","1",1,0,0
"792",6,"IMG_3476","1",1,0,0
"793",6,"IMG_3477","1",1,0,0
"794",6,"IMG_3478","1",0,1,0
"795",6,"IMG_3479","1",1,0,0
"796",6,"IMG_3480","1",0,1,0
"797",6,"IMG_3481","1",1,0,0
"798",6,"IMG_3483","1",0,1,0
"799",6,"IMG_3484","1",1,0,0
"800",6,"IMG_3485","1",1,0,0
"801",6,"IMG_3486","1",1,0,0
"802",6,"IMG_3487","1",0,1,0
"803",6,"IMG_3488","1",1,0,0
"804",6,"IMG_3489","1",1,0,0
"805",6,"IMG_3509","1",1,0,0
"806",6,"IMG_3509","1",1,0,0
"807",6,"IMG_3509","1",1,0,0
"808",6,"IMG_3509","1",1,0,0
"809",6,"IMG_3510","1",1,0,0
"810",6,"IMG_3510","1",1,0,0
"811",6,"IMG_3511","1",0,1,0
"812",6,"IMG_3511","1",1,0,0
"813",6,"IMG_3512","1",1,0,0
"814",6,"IMG_3512","1",1,0,0
"815",6,"IMG_3512","1",1,0,0
"816",6,"IMG_3512","1",0,1,0
"817",6,"IMG_3513","1",1,0,0
"818",6,"IMG_3513","1",1,0,0
"819",6,"IMG_3513","1",1,0,0
"820",6,"IMG_3513","1",1,0,0
"821",6,"IMG_3514","1",1,0,0
"822",6,"IMG_3514","1",1,0,0
"823",6,"IMG_3514","1",0,1,0
"824",6,"IMG_3514","1",1,0,0
"825",6,"IMG_3515","1",1,0,0
"826",6,"IMG_3515","1",1,0,0
"827",6,"IMG_3515","1",1,0,0
"828",6,"IMG_3515","1",1,0,0
"829",6,"IMG_3516","1",1,0,0
"830",6,"IMG_3517","1",1,0,0
"831",6,"IMG_3517","1",1,0,0
"832",6,"IMG_3517","1",1,0,0
"833",6,"IMG_3517","1",1,0,0
"834",6,"IMG_3518","1",1,0,0
"835",6,"IMG_3518","1",1,0,0
"836",6,"IMG_3518","1",1,0,0
"837",6,"IMG_3518","1",1,0,0
"838",6,"IMG_3521","1",1,0,0
"839",6,"IMG_3521","1",1,0,0
"840",6,"IMG_3521","1",1,0,0
"841",6,"IMG_3521","1",1,0,0
"842",6,"IMG_3522","1",1,0,0
"843",6,"IMG_3522","1",1,0,0
"844",6,"IMG_3522","1",1,0,0
"845",6,"IMG_3522","1",1,0,0
"846",6,"IMG_3523","1",1,0,0
"847",6,"IMG_3523","1",0,1,0
"848",6,"IMG_3524","1",1,0,0
"849",6,"IMG_3525","1",1,0,0
"850",6,"IMG_3526","1",1,0,0
"851",6,"IMG_3527","1",1,0,0
"852",6,"IMG_3528","1",1,0,0
"853",6,"IMG_3529","1",1,0,0
"854",6,"IMG_3529","1",1,0,0
"855",6,"IMG_3529","1",1,0,0
"856",6,"IMG_3529","1",1,0,0
"857",6,"IMG_3529","1",1,0,0
"858",6,"IMG_3541","1",0,1,0
"859",6,"IMG_3543","1",0,1,0
"860",6,"IMG_3543","2",0,2,0
"861",6,"IMG_3543","2",0,2,0
"862",6,"IMG_3543","4",0,4,0
"863",6,"IMG_3543","2",2,0,0
"864",6,"IMG_3543","~22",9,7,0
"865",6,"MG_3544","1",1,0,0
"866",6,"IMG_3545","1",1,0,0
"867",6,"IMG_3564","2",0,1,1
"868",6,"IMG_3566","1",0,1,0
"869",6,"IMG_3566","1",1,0,0
"870",6,"IMG_3566","1",1,0,0
"871",6,"IMG_3566","1",1,0,0
"872",6,"IMG_3566","1",1,0,0
"873",6,"IMG_3566","1",1,0,0
"874",6,"IMG_3567","3",2,1,0
"875",6,"IMG_3568","3",1,2,0
"876",6,"IMG_3569","3",1,2,0
"877",6,"IMG_3572","2",2,0,0
"878",6,"IMG_3572","4",3,2,0
"879",6,"IMG_3584","3",0,0,3
"880",6,"IMG_3584","1",1,0,0
"881",6,"IMG_3598","1",1,0,0
"882",6,"IMG_3598","1",1,0,0
"883",6,"IMG_3598","1",1,0,0
"884",6,"IMG_3598","1",1,0,0
"885",6,"IMG_3598","1",1,0,0
"886",6,"IMG_3598","1",0,1,0
"887",6,"IMG_3598","1",1,0,0
"888",6,"IMG_3599","1",0,1,0
"889",6,"IMG_3599","1",1,0,0
"890",6,"IMG_3599","1",1,0,0
"891",6,"IMG_3599","1",1,0,0
"892",6,"IMG_3600","1",1,0,0
"893",6,"IMG_3600","1",1,0,0
"894",6,"IMG_3600","1",1,0,0
"895",6,"IMG_3600","1",1,0,0
"896",6,"IMG_3600","1",1,0,0
"897",6,"IMG_3601","1",1,0,0
"898",6,"IMG_3601","1",1,0,0
"899",6,"IMG_3601","1",1,0,0
"900",6,"IMG_3601","1",1,0,0
"901",6,"IMG_3601","1",1,0,0
"902",6,"IMG_3601","1",1,0,0
"903",6,"IMG_3604","1",1,0,0
"904",6,"IMG_3604","1",1,0,0
"905",6,"IMG_3604","1",0,1,0
"906",6,"IMG_3604","1",0,1,0
"907",6,"IMG_3604","1",1,0,0
"908",6,"IMG_3604","1",1,0,0
"909",6,"IMG_3605","1",1,0,0
"910",6,"IMG_3605","1",1,0,0
"911",6,"IMG_3605","1",0,1,0
"912",6,"IMG_3605","1",0,1,0
"913",6,"IMG_3605","1",1,0,0
"914",6,"IMG_3605","1",1,0,0
"915",6,"IMG_3606","1",1,0,0
"916",6,"IMG_3606","1",1,0,0
"917",6,"IMG_3606","1",0,1,0
"918",6,"IMG_3606","1",1,0,0
"919",6,"IMG_3606","1",1,0,0
"920",6,"IMG_3606","1",1,0,0
"921",6,"IMG_3607","1",1,0,0
"922",6,"IMG_3607","1",1,0,0
"923",6,"IMG_3607","1",0,1,0
"924",6,"IMG_3607","1",1,0,0
"925",6,"IMG_3607","1",1,0,0
"926",6,"IMG_3607","1",0,1,0
"927",6,"IMG_3608","1",0,1,0
"928",6,"IMG_3608","1",1,0,0
"929",6,"IMG_3608","1",0,1,0
"930",6,"IMG_3608","1",1,0,0
"931",6,"IMG_3608","1",1,0,0
"932",6,"IMG_3608","1",1,0,0
"933",6,"IMG_3609","1",1,0,0
"934",6,"IMG_3609","1",1,0,0
"935",6,"IMG_3609","1",0,1,0
"936",6,"IMG_3609","1",0,1,0
"937",6,"IMG_3610","1",1,0,0
"938",6,"IMG_3620","1",0,1,0
"939",6,"IMG_3620","1",0,1,0
"940",6,"IMG_3621","1",1,0,0
"941",6,"IMG_3622","1",1,0,0
"942",6,"IMG_3623","1",0,1,0
"943",6,"IMG_3640","2",2,0,0
"944",6,"IMG_3642","2",2,0,0
"945",6,"IMG_3646","1",0,1,0
"946",6,"IMG_3655","1",1,0,0
"947",6,"IMG_3664","1",1,0,0
"948",6,"IMG_3664","1",1,0,0
"949",6,"IMG_3664","1",1,0,0
"950",6,"IMG_3664","1",1,0,0
"951",6,"IMG_3664","1",0,1,0
"952",6,"IMG_3693","12",10,2,0
"953",6,"IMG_3712","2",2,0,0
"954",6,"IMG_3713","2",2,0,0
"955",6,"IMG_3714","1",1,0,0
"956",6,"IMG_3717","1",1,0,0
"957",6,"IMG_3718","1",1,0,0
"958",6,"IMG_3719","1",1,0,0
"959",6,"IMG_3720","1",1,0,0
"960",6,"IMG_3721","1",1,0,0
"961",6,"IMG_3722","1",1,0,0
"962",6,"IMG_3723","1",1,0,0
"963",6,"IMG_3724","1",0,0,1
"964",6,"IMG_3724","1",0,1,1
"965",6,"IMG_3724","2",0,2,0
"966",6,"IMG_3724","2",1,0,1
"967",6,"IMG_3724","2",1,1,0
"968",6,"IMG_3724","2",1,1,0
"969",6,"IMG_3724","15",6,2,0
"970",6,"IMG_3724","3",1,2,0
"971",6,"IMG_3724","1",0,0,1
"972",6,"IMG_3724","1",1,0,0
"973",6,"IMG_3724","1",1,0,0
"974",6,"IMG_3724","1",0,1,0
"975",6,"IMG_3724","1",0,1,0
"976",6,"IMG_3724","1",0,1,0
"977",6,"IMG_3724","5",1,4,0
"978",6,"IMG_3724","1",0,1,0
"979",6,"IMG_3724","1",0,1,0
"980",6,"IMG_3724","2",1,1,0
"981",6,"IMG_3724","3",1,0,2
"982",6,"IMG_3724","1",0,1,0
"983",6,"IMG_3724","1",1,0,0
"984",6,"IMG_3724","1",1,0,0
"985",6,"IMG_3724","1",1,0,0
"986",6,"IMG_3725","8",6,2,0
"987",6,"IMG_3726","1",1,0,0
"988",6,"IMG_3726","3",3,0,0
"989",6,"IMG_3727","6",3,3,0
"990",6,"IMG_3728","1",1,0,0
"991",6,"IMG_3728","1",0,1,0
"992",6,"IMG_3728","1",1,0,0
"993",6,"IMG_3728","1",1,0,0
"994",6,"IMG_3729","1",1,0,0
"995",6,"IMG_3729","1",1,0,0
"996",6,"IMG_3729","1",0,1,0
"997",6,"IMG_3730","2",1,1,0
"998",6,"IMG_3730","2",2,0,0
"999",6,"IMG_3731","1",0,1,0
"1000",6,"IMG_3732","1",0,1,0
"1001",6,"IMG_3737","1",1,0,0
"1002",6,"IMG_3737","1",1,0,0
"1003",6,"IMG_3737","1",1,0,0
"1004",6,"IMG_3737","1",1,0,0
"1005",6,"IMG_3738","1",0,1,0
"1006",6,"IMG_3738","1",0,1,0
"1007",6,"IMG_3738","1",1,0,0
"1008",6,"IMG_3738","1",0,1,0
"1009",6,"IMG_3739","1",1,0,0
"1010",6,"IMG_3739","1",1,0,0
"1011",6,"IMG_3739","1",1,0,0
"1012",6,"IMG_3739","1",1,0,0
"1013",6,"IMG_3742","5",4,1,0
"1014",6,"IMG_3743","7",6,1,0
"1015",6,"IMG_3744","7",6,1,0
"1016",6,"IMG_3747","1",0,1,0
"1017",6,"IMG_3748","2",2,0,0
"1018",6,"IMG_3770","1",1,0,0
"1019",6,"IMG_3770","1",1,0,0
"1020",6,"IMG_3770","1",1,0,0
"1021",6,"IMG_3770","1",1,0,0
"1022",6,"IMG_3770","1",1,0,0
"1023",6,"IMG_3770","1",1,0,0
"1024",6,"IMG_3770","1",1,0,0
"1025",6,"IMG_3770","1",1,0,0
"1026",6,"IMG_3770","1",1,0,0
"1027",6,"IMG_3770","1",1,0,0
"1028",6,"IMG_3770","1",1,0,0
"1029",6,"IMG_3770","1",1,0,0
"1030",6,"IMG_3774","22",13,6,3
"1031",6,"IMG_3786","15",12,3,0
"1032",6,"IMG_3795","1",0,1,0
"1033",6,"IMG_3795","1",0,1,0
"1034",6,"IMG_3796","1",1,0,0
"1035",6,"IMG_3797","41",34,7,0
"1036",6,"IMG_3799","1",1,0,0
"1037",6,"IMG_3799","1",1,0,0
"1038",6,"IMG_3800","1",1,0,0
"1039",6,"IMG_3800","1",0,1,0
"1040",6,"IMG_3801","1",1,0,0
"1041",6,"IMG_3801","1",1,0,0
"1042",6,"IMG_3802","1",1,0,0
"1043",6,"IMG_3802","1",1,0,0
"1044",6,"IMG_3803","1",0,1,0
"1045",6,"IMG_3803","1",1,0,0
"1046",6,"IMG_3804","1",1,0,0
"1047",6,"IMG_3805","1",1,0,0
"1048",6,"IMG_3809","2",2,0,0
"1049",6,"IMG_3809","1",1,0,0
"1050",6,"IMG_3809","1",0,0,1
"1051",6,"IMG_3809","1",1,0,0
"1052",6,"IMG_3809","1",1,0,0
"1053",6,"IMG_3809","1",1,0,0
"1054",6,"IMG_3809","1",1,0,0
"1055",6,"IMG_3809","1",1,0,0
"1056",6,"IMG_3809","1",1,0,0
"1057",6,"IMG_3809","1",1,0,0
"1058",6,"IMG_3809","1",1,0,0
"1059",6,"IMG_3809","1",0,1,0
"1060",6,"IMG_3809","1",0,1,0
"1061",6,"IMG_3809","3",3,0,0
"1062",6,"IMG_3810","1",0,1,0
"1063",6,"IMG_3810","1",1,0,0
"1064",6,"IMG_3810","1",1,0,0
"1065",6,"IMG_3810","1",0,1,0
"1066",6,"IMG_3811","1",1,0,0
"1067",6,"IMG_3811","1",1,0,0
"1068",6,"IMG_3811","1",1,0,0
"1069",6,"IMG_3811","1",1,0,0
"1070",6,"IMG_3811","1",1,0,0
"1071",6,"IMG_3813","1",0,1,0
"1072",6,"IMG_3813","1",1,0,0
"1073",6,"IMG_3813","1",1,0,0
"1074",6,"IMG_3823","1",1,0,0
"1075",6,"IMG_3823","1",0,1,0
"1076",6,"IMG_3823","1",1,0,0
"1077",6,"IMG_3823","1",1,0,0
"1078",6,"IMG_3823","1",1,0,0
"1079",6,"IMG_3823","1",0,1,0
"1080",6,"IMG_3823","1",0,1,0
"1081",6,"IMG_3823","1",1,0,0
"1082",6,"IMG_3823","1",1,0,0
"1083",6,"IMG_3825","1",0,1,0
"1084",6,"IMG_3826","1",0,1,0
"1085",6,"IMG_3826","1",0,1,0
"1086",6,"IMG_3826","1",0,1,0
"1087",6,"IMG_3828","1",1,0,0
"1088",6,"IMG_3829","1",0,1,0
"1089",6,"IMG_3836","1",1,0,0
"1090",6,"IMG_3836","1",1,0,0
"1091",6,"IMG_3836","1",1,0,0
"1092",6,"IMG_3836","1",1,0,0
"1093",6,"IMG_3837","1",1,0,0
"1094",6,"IMG_3837","1",1,0,0
"1095",6,"IMG_3839","1",1,0,0
"1096",6,"IMG_3840","4",4,0,0
"1097",6,"IMG_3842","4",1,3,0
"1098",6,"IMG_3844","1",1,0,0
"1099",6,"IMG_3844","1",1,0,0
"1100",6,"IMG_3847","8",4,3,1
"1101",6,"IMG_3847","8",7,1,0
"1102",6,"IMG_3847","3",4,1,0
"1103",6,"IMG_3847","5",4,1,0
"1104",6,"IMG_3849","1",0,1,0
"1105",6,"IMG_3855","1",1,0,0
"1106",6,"IMG_3855","1",1,0,0
